seed,window,rate,n_C,r_000,r_001,r_010,r_011,r_100,r_101,r_110,r_111,bd_0,bd_1,sz_0,sz_1,f_0,f_1,intr_0,intr_1,intr_2p,cp_full_types,cp_full_entropy
314,9,0.002,2,2,0,0,0,0,0,0,0,2,0,2,0,1,1,2,0,0,2,1.0
314,10,0.002,3,3,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,1,-0.0
314,11,0.002,17,13,2,0,0,0,0,0,2,15,2,17,0,7,10,17,0,0,5,1.9015
314,12,0.002,22,18,3,0,1,0,0,0,0,21,1,22,0,17,5,22,0,0,4,1.529
314,13,0.002,19,17,0,0,0,0,0,0,2,17,2,19,0,10,9,15,3,1,6,2.0632
314,14,0.002,22,22,0,0,0,0,0,0,0,22,0,22,0,14,8,22,0,0,2,0.9457
314,15,0.002,19,8,1,0,5,0,0,0,5,11,8,19,0,9,10,18,0,1,9,2.9259
314,16,0.002,17,14,3,0,0,0,0,0,0,17,0,17,0,5,12,16,1,0,5,1.736
314,17,0.002,16,12,1,0,3,0,0,0,0,15,1,16,0,8,8,14,1,1,8,2.5306
314,18,0.002,15,14,0,0,0,0,0,0,1,14,1,15,0,10,5,11,2,2,5,2.0131
314,19,0.002,11,6,4,0,1,0,0,0,0,10,1,11,0,8,3,9,1,1,6,2.2999
314,20,0.002,12,12,0,0,0,0,0,0,0,12,0,12,0,5,7,12,0,0,2,0.9799
314,21,0.002,14,13,1,0,0,0,0,0,0,14,0,14,0,5,9,11,2,1,5,1.8322
314,22,0.002,18,14,3,0,0,0,0,0,1,17,1,17,1,6,12,18,0,0,5,1.7689
314,23,0.002,12,11,0,0,0,0,0,0,1,11,1,12,0,5,7,12,0,0,3,1.325
314,24,0.002,11,7,0,0,2,0,0,0,2,9,2,10,1,5,6,11,0,0,6,2.2999
314,25,0.002,9,6,0,0,3,0,0,0,0,7,2,8,1,4,5,9,0,0,5,2.0588
42,1,0.002,117,108,9,0,0,0,0,0,0,117,0,117,0,62,55,109,6,2,8,1.7787
42,2,0.002,88,75,4,0,5,0,0,0,4,83,5,83,5,41,47,84,1,3,12,1.9767
42,3,0.002,33,23,5,0,2,0,0,0,3,28,5,30,3,16,17,33,0,0,8,2.3223
42,4,0.002,4,3,0,0,1,0,0,0,0,4,0,3,1,2,2,3,1,0,4,2.0
42,5,0.002,11,10,0,0,1,0,0,0,0,10,1,10,1,7,4,11,0,0,3,1.3222
42,6,0.002,20,11,6,0,2,0,0,0,1,19,1,20,0,8,12,20,0,0,7,2.4905
42,7,0.002,15,13,2,0,0,0,0,0,0,15,0,15,0,8,7,15,0,0,4,1.5628
42,8,0.002,4,4,0,0,0,0,0,0,0,4,0,4,0,2,2,3,0,1,3,1.5
42,9,0.002,17,13,4,0,0,0,0,0,0,17,0,17,0,7,10,17,0,0,4,1.659
42,10,0.002,24,20,1,0,2,0,0,0,1,21,3,24,0,10,14,21,2,1,8,2.3129
42,11,0.002,14,10,1,0,3,0,0,0,0,11,3,12,2,8,6,12,2,0,6,2.1488
42,12,0.002,9,6,1,0,1,0,0,0,1,7,2,9,0,5,4,9,0,0,5,2.0588
42,13,0.002,16,9,1,0,2,0,0,0,4,10,6,14,2,8,8,14,2,0,8,2.6494
42,14,0.002,13,8,3,0,2,0,0,0,0,11,2,13,0,7,6,13,0,0,5,2.1339
42,15,0.002,14,7,2,0,5,0,0,0,0,10,4,14,0,7,7,14,0,0,6,2.4677
42,16,0.002,14,11,2,0,0,0,0,0,1,13,1,14,0,4,10,14,0,0,4,1.6106
42,17,0.002,16,14,0,0,2,0,0,0,0,14,2,16,0,9,7,15,0,1,4,1.6774
42,18,0.002,11,9,0,0,1,0,0,0,1,10,1,11,0,6,5,10,0,1,5,2.0049
42,19,0.002,10,8,0,0,1,0,0,0,1,8,2,9,1,5,5,8,2,0,5,2.0464
42,20,0.002,14,11,1,0,2,0,0,0,0,12,2,14,0,7,7,13,1,0,6,2.1281
42,21,0.002,17,14,0,0,3,0,0,0,0,14,3,17,0,7,10,16,1,0,4,1.6457
42,22,0.002,14,12,1,0,1,0,0,0,0,13,1,14,0,7,7,13,0,1,4,1.5744
42,23,0.002,15,11,2,0,0,0,0,0,2,14,1,15,0,6,9,11,2,2,7,2.3589
42,24,0.002,10,7,0,0,1,0,0,0,2,8,2,8,2,2,8,9,1,0,6,2.161
42,25,0.002,11,5,4,0,1,0,0,0,1,9,2,11,0,4,7,11,0,0,6,2.4131
456,1,0.002,101,87,7,0,6,0,0,0,1,96,5,98,3,49,52,99,1,1,12,1.9589
456,2,0.002,76,72,1,0,2,0,0,0,1,74,2,76,0,32,44,76,0,0,6,1.3369
456,3,0.002,23,19,1,0,1,0,0,0,2,20,3,23,0,9,14,23,0,0,5,1.7386
456,4,0.002,13,8,2,0,2,0,0,0,1,11,2,13,0,9,4,12,1,0,7,2.4416
456,5,0.002,8,6,0,0,1,0,0,0,1,7,1,8,0,4,4,7,0,1,5,2.1556
456,6,0.002,17,9,1,0,3,0,0,0,4,13,4,17,0,12,5,17,0,0,8,2.5786
456,7,0.002,17,10,0,0,3,0,0,0,4,14,3,13,4,11,6,14,1,2,11,3.1248
456,8,0.002,12,10,0,0,2,0,0,0,0,11,1,12,0,5,7,10,0,2,5,2.0546
456,9,0.002,13,9,3,0,1,0,0,0,0,12,1,13,0,3,10,13,0,0,4,1.7759
456,10,0.002,25,19,0,0,5,0,0,0,1,20,5,19,6,11,14,25,0,0,6,1.9468
456,11,0.002,16,13,0,0,1,0,0,0,2,14,2,15,1,10,6,16,0,0,5,1.7744
456,12,0.002,21,10,5,0,4,0,0,0,2,16,5,21,0,8,13,18,2,1,9,2.678
456,13,0.002,20,18,2,0,0,0,0,0,0,20,0,20,0,8,12,20,0,0,4,1.4367
456,14,0.002,16,10,3,0,0,0,0,0,3,14,2,16,0,8,8,16,0,0,6,2.2988
456,15,0.002,17,13,1,0,1,0,0,0,2,14,3,16,1,10,7,16,0,1,6,2.0875
456,16,0.002,18,18,0,0,0,0,0,0,0,18,0,18,0,9,9,18,0,0,2,1.0
456,17,0.002,11,7,1,0,1,0,0,0,2,8,3,11,0,4,7,11,0,0,6,2.2999
456,18,0.002,25,14,9,0,1,0,0,0,1,23,2,25,0,12,13,21,2,2,10,2.8832
456,19,0.002,16,14,2,0,0,0,0,0,0,16,0,16,0,9,7,15,1,0,4,1.5306
456,20,0.002,9,5,1,0,3,0,0,0,0,7,2,9,0,3,6,7,2,0,7,2.6416
456,21,0.002,10,6,2,0,1,0,0,0,1,9,1,10,0,7,3,8,1,1,6,2.3219
456,22,0.002,13,8,3,0,0,0,0,0,2,11,2,12,1,7,6,9,3,1,8,2.8731
456,23,0.002,20,12,4,0,3,0,0,0,1,17,3,19,1,9,11,19,1,0,9,2.7282
456,24,0.002,7,6,1,0,0,0,0,0,0,7,0,7,0,4,3,4,2,1,6,2.5216
456,25,0.002,5,5,0,0,0,0,0,0,0,5,0,5,0,4,1,5,0,0,2,0.7219
55,1,0.002,117,106,5,0,3,0,0,0,3,114,3,117,0,62,55,115,2,0,9,1.6264
55,2,0.002,78,69,5,0,1,0,0,0,3,74,4,77,1,38,40,78,0,0,7,1.6539
55,3,0.002,30,22,4,0,2,0,0,0,2,26,4,30,0,16,14,29,1,0,8,2.2071
55,4,0.002,12,7,5,0,0,0,0,0,0,12,0,12,0,7,5,12,0,0,4,1.9591
55,5,0.002,14,13,1,0,0,0,0,0,0,14,0,14,0,5,9,14,0,0,3,1.1981
55,6,0.002,13,11,0,0,2,0,0,0,0,11,2,11,2,6,7,12,0,1,4,1.7381
55,7,0.002,10,5,2,0,3,0,0,0,0,7,3,10,0,5,5,8,1,1,6,2.4464
55,8,0.002,13,13,0,0,0,0,0,0,0,13,0,13,0,6,7,13,0,0,2,0.9957
55,9,0.002,19,11,4,0,1,0,0,0,3,15,4,17,2,10,9,16,2,1,9,2.8656
55,10,0.002,19,16,2,0,0,0,0,0,1,19,0,19,0,8,11,19,0,0,5,1.6832
55,11,0.002,21,17,4,0,0,0,0,0,0,21,0,21,0,10,11,21,0,0,4,1.6645
55,12,0.002,16,14,0,0,1,0,0,0,1,14,2,16,0,7,9,13,2,1,6,2.0778
55,13,0.002,16,13,3,0,0,0,0,0,0,16,0,16,0,6,10,16,0,0,3,1.5052
55,14,0.002,19,11,0,0,6,0,0,0,2,12,7,19,0,8,11,17,1,1,8,2.6895
55,15,0.002,15,8,2,0,2,0,0,0,3,11,4,14,1,9,6,15,0,0,8,2.6062
55,16,0.002,24,15,1,0,2,0,0,0,6,19,5,24,0,12,12,20,3,1,11,2.9031
55,17,0.002,14,8,3,0,0,0,0,0,3,11,3,14,0,8,6,10,2,2,9,2.9502
55,18,0.002,10,9,0,0,1,0,0,0,0,9,1,10,0,4,6,10,0,0,3,1.361
55,19,0.002,17,12,2,0,2,0,0,0,1,15,2,17,0,6,11,17,0,0,6,2.1309
55,20,0.002,15,9,3,0,2,0,0,0,1,12,3,14,1,6,9,13,2,0,8,2.5996
55,21,0.002,19,17,0,0,2,0,0,0,0,17,2,19,0,7,12,18,0,1,5,1.6341
55,22,0.002,11,6,3,0,1,0,0,0,1,9,2,11,0,7,4,10,1,0,5,2.1181
55,23,0.002,12,8,3,0,0,0,0,0,1,11,1,12,0,10,2,11,0,1,5,1.7807
55,24,0.002,16,12,1,0,1,0,0,0,2,13,3,16,0,9,7,16,0,0,5,1.875
55,25,0.002,13,11,1,0,0,0,0,0,1,12,1,13,0,5,8,13,0,0,4,1.5734
789,1,0.002,116,102,0,0,9,0,0,0,5,105,11,116,0,64,52,112,2,2,11,1.8442
789,2,0.002,74,60,4,0,6,0,0,0,4,66,8,71,3,37,37,73,1,0,12,2.171
789,3,0.002,24,18,0,0,5,0,0,0,1,21,3,22,2,10,14,24,0,0,7,2.0135
789,4,0.002,18,17,0,0,0,0,0,0,1,17,1,17,1,9,9,18,0,0,3,1.2516
789,5,0.002,17,16,0,0,0,0,0,0,1,16,1,17,0,11,6,17,0,0,3,1.221
789,6,0.002,17,15,2,0,0,0,0,0,0,17,0,17,0,8,9,15,1,1,5,1.9015
789,7,0.002,10,8,0,0,0,0,0,0,2,9,1,8,2,4,6,9,0,1,5,2.0464
789,8,0.002,17,15,2,0,0,0,0,0,0,17,0,17,0,10,7,15,2,0,5,1.7263
789,9,0.002,18,11,2,0,3,0,0,0,2,14,4,16,2,10,8,17,1,0,8,2.5226
789,10,0.002,20,12,7,0,1,0,0,0,0,19,1,20,0,10,10,17,2,1,7,2.6037
789,11,0.002,23,19,0,0,3,0,0,0,1,21,2,23,0,13,10,23,0,0,5,1.7519
789,12,0.002,13,9,1,0,0,0,0,0,3,10,3,10,3,8,5,11,1,1,7,2.5654
789,13,0.002,16,15,1,0,0,0,0,0,0,16,0,16,0,7,9,16,0,0,3,1.2718
789,14,0.002,16,14,2,0,0,0,0,0,0,16,0,16,0,11,5,15,0,1,4,1.6494
789,15,0.002,10,8,2,0,0,0,0,0,0,10,0,10,0,4,6,9,0,1,4,1.6855
789,16,0.002,28,23,0,0,2,0,0,0,3,24,4,28,0,11,17,28,0,0,6,1.7858
789,17,0.002,26,22,0,0,3,0,0,0,1,23,3,23,3,12,14,25,0,1,7,1.9592
789,18,0.002,26,19,2,0,1,0,0,0,4,21,5,22,4,10,16,23,1,2,11,2.7493
789,19,0.002,18,14,1,0,2,0,0,0,1,15,3,17,1,9,9,18,0,0,5,1.8638
789,20,0.002,32,22,5,0,1,0,0,0,4,28,4,32,0,16,16,32,0,0,7,2.2814
789,21,0.002,34,29,1,0,1,0,0,0,3,33,1,34,0,16,18,33,1,0,7,1.8901
789,22,0.002,18,15,2,0,0,0,0,0,1,17,1,18,0,11,7,18,0,0,4,1.6122
789,23,0.002,17,11,4,0,0,0,0,0,2,16,1,15,2,7,10,16,0,1,7,2.4692
789,24,0.002,16,11,3,0,2,0,0,0,0,15,1,16,0,9,7,16,0,0,6,2.1468
789,25,0.002,25,20,3,0,0,0,0,0,2,24,1,25,0,13,12,22,3,0,8,2.3827
7,1,0.002,112,106,5,0,1,0,0,0,0,111,1,112,0,63,49,109,1,2,8,1.4595
7,2,0.002,71,66,5,0,0,0,0,0,0,71,0,71,0,35,36,66,4,1,8,1.7258
7,3,0.002,24,16,5,0,0,0,0,0,3,22,2,24,0,11,13,21,1,2,8,2.614
7,4,0.002,12,11,1,0,0,0,0,0,0,12,0,12,0,7,5,12,0,0,3,1.325
7,5,0.002,7,5,2,0,0,0,0,0,0,7,0,7,0,1,6,7,0,0,3,1.1488
7,6,0.002,11,8,3,0,0,0,0,0,0,11,0,11,0,5,6,10,0,1,5,2.0049
7,7,0.002,15,8,3,0,2,0,0,0,2,12,3,15,0,6,9,11,2,2,10,3.1899
7,8,0.002,14,13,0,0,1,0,0,0,0,13,1,14,0,7,7,12,1,1,4,1.5917
7,9,0.002,12,10,0,0,2,0,0,0,0,10,2,12,0,7,5,11,1,0,5,1.9508
7,10,0.002,16,13,2,0,1,0,0,0,0,15,1,16,0,8,8,15,0,1,4,1.6494
7,11,0.002,19,10,3,0,1,0,0,0,5,16,3,19,0,10,9,16,1,2,11,3.1106
7,12,0.002,24,16,2,0,4,0,0,0,2,21,3,24,0,13,11,24,0,0,9,2.5016
7,13,0.002,11,6,0,0,1,0,0,0,4,6,5,8,3,4,7,10,0,1,6,2.4131
7,14,0.002,29,20,2,0,2,0,0,0,5,22,7,24,5,14,15,28,1,0,8,2.4163
7,15,0.002,15,12,0,0,2,0,0,0,1,13,2,13,2,7,8,15,0,0,5,1.8228
7,16,0.002,15,14,1,0,0,0,0,0,0,15,0,15,0,9,6,15,0,0,3,1.231
7,17,0.002,21,15,6,0,0,0,0,0,0,21,0,21,0,9,12,21,0,0,4,1.8424
7,18,0.002,18,12,0,0,2,0,0,0,4,15,3,14,4,11,7,18,0,0,6,2.211
7,19,0.002,21,18,0,0,1,0,0,0,2,20,1,20,1,12,9,16,2,3,9,2.6227
7,20,0.002,15,15,0,0,0,0,0,0,0,15,0,15,0,6,9,15,0,0,2,0.971
7,21,0.002,10,9,1,0,0,0,0,0,0,10,0,10,0,3,7,10,0,0,3,1.2955
7,22,0.002,5,5,0,0,0,0,0,0,0,5,0,5,0,3,2,4,1,0,3,1.5219
7,23,0.002,5,4,0,0,0,0,0,0,1,4,1,4,1,0,5,5,0,0,2,0.7219
7,24,0.002,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,-0.0
7,25,0.002,11,10,0,0,0,0,0,0,1,10,1,11,0,4,7,11,0,0,3,1.3222
999,1,0.002,106,96,7,0,0,0,0,0,3,103,3,106,0,57,49,104,2,0,7,1.5542
999,2,0.002,68,54,3,0,4,0,0,0,7,61,7,68,0,35,33,66,1,1,11,2.2131
999,3,0.002,23,18,0,0,1,0,0,0,4,20,3,20,3,12,11,23,0,0,7,2.0428
999,4,0.002,19,17,1,0,0,0,0,0,1,18,1,19,0,9,10,19,0,0,4,1.4832
999,5,0.002,11,9,2,0,0,0,0,0,0,11,0,11,0,4,7,10,0,1,5,1.9717
999,6,0.002,18,15,1,0,2,0,0,0,0,17,1,18,0,9,9,17,1,0,6,1.9749
999,7,0.002,14,14,0,0,0,0,0,0,0,14,0,14,0,7,7,14,0,0,2,1.0
999,8,0.002,8,7,1,0,0,0,0,0,0,8,0,8,0,4,4,8,0,0,3,1.4056
999,9,0.002,19,12,4,0,3,0,0,0,0,16,3,19,0,9,10,16,2,1,9,2.7153
999,10,0.002,19,17,2,0,0,0,0,0,0,19,0,19,0,8,11,19,0,0,3,1.378
999,11,0.002,15,9,2,0,1,0,0,0,3,14,1,15,0,4,11,14,0,1,7,2.4226
999,12,0.002,13,11,2,0,0,0,0,0,0,13,0,13,0,4,9,12,0,1,4,1.6692
999,13,0.002,12,8,0,0,1,0,0,0,3,10,2,12,0,6,6,11,1,0,6,2.3554
999,14,0.002,16,12,1,0,0,0,0,0,3,14,2,16,0,4,12,13,2,1,8,2.6085
999,15,0.002,18,15,0,0,0,0,0,0,3,16,2,18,0,3,15,18,0,0,4,1.4047
999,16,0.002,19,16,1,0,1,0,0,0,1,17,2,18,1,8,11,19,0,0,5,1.6832
999,17,0.002,18,16,0,0,2,0,0,0,0,17,1,18,0,9,9,16,2,0,5,1.8638
999,18,0.002,12,8,2,0,1,0,0,0,1,10,2,12,0,6,6,12,0,0,6,2.2516
999,19,0.002,12,11,0,0,1,0,0,0,0,11,1,12,0,6,6,12,0,0,3,1.325
999,20,0.002,7,5,2,0,0,0,0,0,0,7,0,7,0,5,2,6,1,0,5,2.1281
999,21,0.002,9,9,0,0,0,0,0,0,0,9,0,9,0,8,1,9,0,0,2,0.5033
999,22,0.002,9,8,0,0,1,0,0,0,0,8,1,9,0,5,4,8,1,0,4,1.7527
999,23,0.002,15,15,0,0,0,0,0,0,0,15,0,15,0,11,4,15,0,0,2,0.8366
999,24,0.002,7,7,0,0,0,0,0,0,0,7,0,7,0,0,7,7,0,0,1,-0.0
999,25,0.002,10,7,3,0,0,0,0,0,0,10,0,10,0,4,6,9,1,0,5,2.0464
123,1,0.005,119,104,9,0,2,0,0,0,4,114,5,119,0,60,59,103,10,6,14,2.306
123,2,0.005,73,57,3,0,9,0,0,0,4,61,12,68,5,40,33,63,5,5,18,2.8463
123,3,0.005,30,19,3,0,6,0,0,0,2,24,6,28,2,16,14,26,4,0,12,3.0402
123,4,0.005,20,16,1,0,1,0,0,0,2,18,2,17,3,10,10,17,0,3,7,2.2464
123,5,0.005,7,3,0,0,2,0,0,0,2,4,3,7,0,3,4,5,2,0,6,2.5216
123,6,0.005,18,11,2,0,4,0,0,0,1,15,3,16,2,7,11,16,2,0,10,2.88
123,7,0.005,14,8,1,0,1,0,0,0,4,10,4,11,3,4,10,14,0,0,8,2.5567
123,8,0.005,20,14,4,0,0,0,0,0,2,19,1,20,0,5,15,16,3,1,8,2.4577
123,9,0.005,17,17,0,0,0,0,0,0,0,17,0,17,0,3,14,14,3,0,4,1.3216
123,10,0.005,14,11,1,0,2,0,0,0,0,12,2,14,0,4,10,13,0,1,4,1.4838
123,11,0.005,23,19,1,0,1,0,0,0,2,21,2,23,0,11,12,16,4,3,9,2.7011
123,12,0.005,21,19,2,0,0,0,0,0,0,21,0,21,0,7,14,20,1,0,4,1.363
123,13,0.005,18,13,4,0,0,0,0,0,1,17,1,18,0,7,11,18,0,0,5,1.9524
123,14,0.005,22,15,7,0,0,0,0,0,0,22,0,22,0,8,14,17,4,1,8,2.492
123,15,0.005,10,8,2,0,0,0,0,0,0,10,0,10,0,5,5,10,0,0,3,1.4855
123,16,0.005,13,12,1,0,0,0,0,0,0,13,0,13,0,7,6,11,0,2,4,1.7605
123,17,0.005,12,12,0,0,0,0,0,0,0,12,0,12,0,7,5,12,0,0,2,0.9799
123,18,0.005,3,3,0,0,0,0,0,0,0,3,0,3,0,2,1,3,0,0,2,0.9183
123,19,0.005,17,14,0,0,2,0,0,0,1,16,1,17,0,5,12,15,1,1,7,2.1296
123,20,0.005,13,12,0,0,1,0,0,0,0,12,1,13,0,9,4,8,3,2,5,2.0458
123,21,0.005,9,6,2,0,1,0,0,0,0,8,1,9,0,5,4,9,0,0,5,2.1133
123,22,0.005,12,8,0,0,4,0,0,0,0,8,4,10,2,5,7,11,1,0,5,2.085
123,23,0.005,8,6,2,0,0,0,0,0,0,8,0,8,0,4,4,3,4,1,6,2.5
123,24,0.005,10,5,4,0,0,0,0,0,1,10,0,10,0,2,8,10,0,0,4,1.6855
123,25,0.005,12,10,0,0,0,0,0,0,2,10,2,12,0,8,4,12,0,0,3,1.2516
1337,1,0.005,115,100,5,0,3,0,0,0,7,110,5,107,8,56,59,110,2,3,15,2.0721
1337,2,0.005,73,66,4,0,3,0,0,0,0,73,0,73,0,37,36,69,2,2,7,1.764
1337,3,0.005,25,18,2,0,2,0,0,0,3,23,2,25,0,12,13,23,1,1,9,2.4213
1337,4,0.005,17,12,2,0,1,0,0,0,2,15,2,17,0,9,8,14,2,1,8,2.4922
1337,5,0.005,12,11,1,0,0,0,0,0,0,12,0,12,0,4,8,10,2,0,5,1.8962
1337,6,0.005,16,12,2,0,2,0,0,0,0,16,0,15,1,6,10,14,1,1,7,2.4056
1337,7,0.005,11,9,2,0,0,0,0,0,0,11,0,11,0,5,6,11,0,0,3,1.4949
1337,8,0.005,21,16,5,0,0,0,0,0,0,21,0,21,0,14,7,21,0,0,3,1.5452
1337,9,0.005,24,18,0,0,5,0,0,0,1,19,5,24,0,9,15,20,0,4,8,2.2987
1337,10,0.005,19,13,3,0,2,0,0,0,1,17,2,19,0,7,12,16,2,1,8,2.5423
1337,11,0.005,27,22,1,0,3,0,0,0,1,24,3,24,3,12,15,19,4,4,11,2.888
1337,12,0.005,14,9,1,0,4,0,0,0,0,13,1,14,0,5,9,14,0,0,6,2.217
1337,13,0.005,13,10,1,0,0,0,0,0,2,12,1,13,0,5,8,11,1,1,7,2.4416
1337,14,0.005,15,10,2,0,2,0,0,0,1,14,1,15,0,8,7,14,0,1,8,2.5996
1337,15,0.005,19,15,1,0,3,0,0,0,0,16,3,19,0,6,13,18,1,0,6,1.8885
1337,16,0.005,8,5,1,0,0,0,0,0,2,7,1,8,0,2,6,7,1,0,6,2.5
1337,17,0.005,13,11,0,0,0,0,0,0,2,11,2,11,2,6,7,12,1,0,4,1.7381
1337,18,0.005,14,10,1,0,3,0,0,0,0,11,3,14,0,8,6,12,2,0,6,2.2638
1337,19,0.005,18,12,3,0,2,0,0,0,1,15,3,15,3,7,11,15,1,2,8,2.5918
1337,20,0.005,10,10,0,0,0,0,0,0,0,10,0,10,0,4,6,8,0,2,4,1.6855
1337,21,0.005,8,5,2,0,0,0,0,0,1,7,1,8,0,5,3,8,0,0,4,1.9056
1337,22,0.005,6,4,1,0,0,0,0,0,1,5,1,6,0,4,2,5,1,0,4,1.9183
1337,23,0.005,16,10,2,0,3,0,0,0,1,13,3,16,0,7,9,14,2,0,8,2.6494
1337,24,0.005,16,14,0,0,2,0,0,0,0,14,2,14,2,8,8,12,2,2,5,2.1556
1337,25,0.005,19,14,1,0,1,0,0,0,3,16,3,17,2,12,7,16,2,1,8,2.5821
2024,1,0.005,120,105,4,0,3,0,0,0,8,111,9,114,6,59,61,106,11,3,16,2.3438
2024,2,0.005,83,71,4,0,4,0,0,0,4,76,7,83,0,42,41,70,10,3,15,2.4679
2024,3,0.005,38,27,9,0,2,0,0,0,0,36,2,36,2,19,19,31,4,3,8,2.5175
2024,4,0.005,15,11,2,0,1,0,0,0,1,13,2,14,1,8,7,12,1,2,8,2.6826
2024,5,0.005,6,6,0,0,0,0,0,0,0,6,0,6,0,1,5,5,0,1,2,0.65
2024,6,0.005,19,17,2,0,0,0,0,0,0,19,0,19,0,7,12,16,1,2,6,1.8885
2024,7,0.005,20,16,0,0,2,0,0,0,2,17,3,18,2,10,10,16,1,3,8,2.4639
2024,8,0.005,19,15,4,0,0,0,0,0,0,19,0,19,0,10,9,18,0,1,4,1.6383
2024,9,0.005,9,7,2,0,0,0,0,0,0,9,0,9,0,4,5,6,2,1,6,2.4194
2024,10,0.005,18,14,0,0,4,0,0,0,0,15,3,14,4,12,6,11,3,4,10,2.933
2024,11,0.005,18,17,0,0,1,0,0,0,0,17,1,18,0,8,10,17,1,0,4,1.4932
2024,12,0.005,16,12,1,0,3,0,0,0,0,14,2,16,0,5,11,15,1,0,5,1.9212
2024,13,0.005,18,16,0,0,2,0,0,0,0,16,2,18,0,10,8,17,1,0,4,1.6122
2024,14,0.005,19,18,1,0,0,0,0,0,0,19,0,19,0,8,11,16,2,1,5,1.8248
2024,15,0.005,13,6,2,0,2,0,0,0,3,9,4,13,0,6,7,10,1,2,9,3.027
2024,16,0.005,12,6,2,0,1,0,0,0,3,8,4,12,0,5,7,12,0,0,6,2.4183
2024,17,0.005,6,4,1,0,1,0,0,0,0,5,1,5,1,4,2,6,0,0,3,1.2516
2024,18,0.005,5,4,1,0,0,0,0,0,0,5,0,5,0,1,4,5,0,0,3,1.371
2024,19,0.005,14,12,1,0,1,0,0,0,0,13,1,13,1,8,6,12,0,2,5,2.006
2024,20,0.005,21,19,1,0,0,0,0,0,1,20,1,20,1,13,8,21,0,0,4,1.4374
2024,21,0.005,20,17,3,0,0,0,0,0,0,20,0,20,0,13,7,19,0,1,4,1.6477
2024,22,0.005,22,12,5,0,4,0,0,0,1,19,3,21,1,10,12,19,2,1,9,2.9019
2024,23,0.005,11,8,1,0,0,0,0,0,2,9,2,11,0,5,6,10,1,0,5,2.1181
2024,24,0.005,9,7,0,0,2,0,0,0,0,8,1,7,2,3,6,7,2,0,5,2.1972
2024,25,0.005,13,11,0,0,2,0,0,0,0,12,1,13,0,6,7,12,1,0,4,1.5734
314,1,0.005,102,84,8,0,10,0,0,0,0,94,8,102,0,51,51,92,6,4,15,2.4193
314,2,0.005,71,62,4,0,3,0,0,0,2,66,5,71,0,38,33,62,3,6,11,2.2364
314,3,0.005,23,20,2,0,0,0,0,0,1,22,1,23,0,11,12,16,3,4,8,2.4349
314,4,0.005,13,9,3,0,0,0,0,0,1,12,1,13,0,5,8,10,1,2,6,2.1997
314,5,0.005,7,3,2,0,0,0,0,0,2,6,1,7,0,4,3,7,0,0,6,2.5216
314,6,0.005,12,12,0,0,0,0,0,0,0,12,0,12,0,4,8,11,0,1,3,1.2807
314,7,0.005,17,12,3,0,1,0,0,0,1,16,1,17,0,12,5,15,1,1,7,2.3433
314,8,0.005,10,4,2,0,2,0,0,0,2,6,4,9,1,4,6,9,1,0,7,2.6464
314,9,0.005,22,17,2,0,1,0,0,0,2,20,2,22,0,13,9,22,0,0,6,1.9653
314,10,0.005,12,8,3,0,0,0,0,0,1,11,1,12,0,7,5,11,1,0,5,2.0546
314,11,0.005,22,21,0,0,0,0,0,0,1,21,1,22,0,7,15,21,0,1,4,1.3796
314,12,0.005,7,5,0,0,0,0,0,0,2,6,1,6,1,4,3,7,0,0,4,1.8424
314,13,0.005,12,12,0,0,0,0,0,0,0,12,0,12,0,5,7,12,0,0,2,0.9799
314,14,0.005,17,15,1,0,0,0,0,0,1,17,0,17,0,8,9,15,2,0,6,2.0192
314,15,0.005,14,9,1,0,2,0,0,0,2,11,3,14,0,6,8,13,0,1,7,2.4067
314,16,0.005,11,11,0,0,0,0,0,0,0,11,0,11,0,5,6,10,1,0,3,1.3486
314,17,0.005,6,6,0,0,0,0,0,0,0,6,0,6,0,3,3,4,1,1,4,1.9183
314,18,0.005,12,9,1,0,1,0,0,0,1,12,0,12,0,5,7,12,0,0,5,1.9508
314,19,0.005,13,13,0,0,0,0,0,0,0,13,0,13,0,4,9,13,0,0,2,0.8905
314,20,0.005,10,8,2,0,0,0,0,0,0,10,0,10,0,7,3,8,0,2,5,1.961
314,21,0.005,11,6,1,0,2,0,0,0,2,8,3,10,1,7,4,8,1,2,8,2.8454
314,22,0.005,5,3,1,0,1,0,0,0,0,4,1,5,0,4,1,2,2,1,5,2.3219
314,23,0.005,9,7,1,0,0,0,0,0,1,8,1,9,0,5,4,7,1,1,5,2.1133
314,24,0.005,13,9,3,0,0,0,0,0,1,12,1,12,1,8,5,10,1,2,7,2.4416
314,25,0.005,11,10,0,0,0,0,0,0,1,10,1,11,0,6,5,9,0,2,4,1.8231
42,1,0.005,114,107,2,0,3,0,0,0,2,110,4,114,0,62,52,98,9,7,12,2.0457
42,2,0.005,74,62,1,0,7,0,0,0,4,66,8,74,0,41,33,67,3,4,13,2.3231
42,3,0.005,32,27,0,0,2,0,0,0,3,28,4,30,2,15,17,29,2,1,10,2.3075
42,4,0.005,15,14,1,0,0,0,0,0,0,15,0,15,0,6,9,10,3,2,7,2.4662
42,5,0.005,13,11,2,0,0,0,0,0,0,13,0,13,0,5,8,9,4,0,6,2.1416
