window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp
23,5000,3208,1,3,0,1.8752,1,16.6,0,3208,4.54,0.9987,3212.3,0,1.0,58,1,1,744,0.002315,0.0427,0.0,22,17.7,0.026,0.0091,0,0,0,0,0.098291,0.015625,43,0.841,1.4966,0.3536,29,11,18,785,1268,522
24,5000,3239,0,0,3,1.8669,1,16.9,3249,0,4.69,1.0106,3215.9,1,1.0,55,1,4,727,0.00238,0.0335,0.0,23,18.4,0.0251,0.0071,0,0,0,0,0.100418,0.015625,40,0.8444,1.597,0.3575,28,9,18,810,1306,527
25,5000,3125,0,0,3,1.9328,1,17.6,1,3124,4.5,0.9744,3207.2,1,1.0,52,1,4,696,0.002582,0.0645,0.0,24,19.3,0.0289,0.0131,0,0,0,0,0.087558,0.015625,39,0.8215,1.6616,0.3616,27,8,17,783,1239,516
26,4998,3142,0,0,3,1.8218,1,16.7,0,3142,4.45,0.9816,3201.0,0,1.0,49,0,3,665,0.002455,0.0558,0.0,25,20.4,0.0328,0.0113,0,0,0,0,0.090129,0.015625,38,0.8266,1.7517,0.3641,26,8,15,778,1276,501
27,4998,3215,0,0,3,1.6751,1,16.7,3222,0,4.57,1.0059,3203.0,0,1.0,48,0,1,657,0.002315,0.0547,0.0,26,21.3,0.0326,0.0118,0,0,0,0,0.109453,0.015625,37,0.8572,1.8611,0.3697,25,8,15,831,1293,524
28,4996,3206,0,0,3,1.7108,1,16.5,3209,0,4.63,1.0031,3204.1,5,1.0,48,5,5,651,0.002455,0.0446,25.2525,27,20.6,0.0279,0.0106,0,0,0,0,0.089109,0.015625,37,0.8247,1.9503,0.3721,24,8,16,810,1261,530
29,4996,3085,0,0,3,1.9328,1,16.8,0,3080,4.53,0.9663,3192.7,5,1.0,47,0,1,641,0.002493,0.0423,27.3224,28,21.9,0.026,0.0104,0,0,0,0,0.137566,0.015625,36,0.8864,2.0878,0.3763,24,7,16,818,1197,495
30,4996,3175,2,5,3,1.9259,1,16.9,5,3165,4.58,0.995,3191.0,10,1.0,48,2,1,673,0.002665,0.0676,46.0829,29,21.8,0.0326,0.0128,2,0,0,0,0.121622,0.015625,35,0.8715,2.2094,0.3809,25,7,16,801,1244,552
31,4996,3158,0,0,3,1.9094,1,16.6,0,3158,4.58,0.9906,3187.9,0,1.0,46,0,2,664,0.002712,0.0507,0.0,30,23.1,0.0337,0.0129,0,0,0,0,0.096774,0.015625,34,0.8385,2.297,0.3848,25,6,15,794,1238,508
32,4995,3168,1,5,3,1.9351,1,16.6,0,3163,4.54,0.9944,3186.0,5,1.0,46,1,1,667,0.002749,0.0693,25.2525,31,23.5,0.0318,0.0133,1,0,0,0,0.10396,0.015625,33,0.8497,2.401,0.3905,25,7,14,781,1271,505
33,4995,3119,1,4,3,1.9837,1,16.6,4,3110,4.53,0.9809,3179.6,9,1.0,46,1,1,685,0.002737,0.0495,45.4545,32,24.4,0.0311,0.0123,0,0,0,0,0.09901,0.015625,34,0.8422,2.5,0.3941,25,7,14,776,1247,523
34,4992,3168,2,5,3,1.9819,2,21.6,8,3146,4.63,0.9967,3178.5,22,1.0,50,6,2,744,0.002908,0.0625,94.0171,33,23.4,0.0311,0.0124,1,0,0,0,0.095833,0.015625,37,0.837,2.5875,0.3964,27,7,16,801,1254,541
35,4992,3198,0,0,3,1.9772,2,23.0,3194,0,4.54,1.0084,3181.3,14,1.0,46,1,5,727,0.002614,0.0493,59.9078,34,24.1,0.0278,0.0115,0,0,0,0,0.085202,0.015625,35,0.8166,2.6727,0.3975,24,6,16,790,1225,545
36,4992,3202,3,5,3,1.967,1,16.9,3191,0,4.58,1.0087,3184.2,21,1.0,48,4,2,760,0.002701,0.0432,73.8007,35,23.4,0.0272,0.0091,1,0,0,0,0.068345,0.015625,37,0.7714,2.741,0.3985,25,6,17,814,1251,544
37,4992,3216,0,0,3,1.9732,1,16.8,3223,0,4.54,1.0133,3188.7,8,1.0,45,0,3,743,0.002529,0.0474,32.3887,36,25.0,0.0287,0.0096,0,0,0,0,0.075099,0.015625,36,0.7919,2.8161,0.4016,23,6,16,823,1271,513
38,4992,3162,3,5,3,1.9952,1,16.8,8,3150,4.5,0.9924,3186.2,12,1.0,48,5,2,784,0.002709,0.0551,47.619,37,24.4,0.0273,0.0122,2,0,0,0,0.076271,0.015625,37,0.7951,2.8754,0.4031,24,6,18,768,1267,549
39,4991,3207,1,5,3,1.9679,1,16.6,3221,0,4.65,1.0124,3190.3,9,1.0,47,1,2,785,0.002757,0.0579,35.5731,38,25.1,0.0281,0.0115,1,1,0,0,0.07722,0.015625,35,0.7977,2.914,0.4062,24,6,17,799,1276,518
40,4989,3107,1,4,0,1.9231,2,16.6,4,3103,4.53,0.9763,3182.4,4,1.0,47,1,1,776,0.002374,0.0533,16.7364,39,26.0,0.0257,0.0104,0,0,0,0,0.061475,0.015625,35,0.7458,2.9755,0.4087,24,6,17,798,1231,510
41,4989,3137,0,0,3,1.9445,2,16.6,5,3132,4.58,0.9871,3178.1,5,1.0,47,5,5,779,0.002181,0.0543,18.6047,40,26.1,0.0297,0.0112,0,0,0,0,0.099548,0.015625,37,0.843,3.0615,0.4119,23,6,18,834,1252,488
42,4988,3171,1,5,3,1.9192,1,16.5,4,3162,4.57,0.998,3177.4,9,1.0,47,1,1,773,0.002249,0.0524,37.1901,41,26.2,0.028,0.0114,1,0,0,0,0.096774,0.015625,36,0.8385,3.122,0.4136,22,6,19,798,1274,515
43,4984,3208,5,5,3,1.9429,1,16.5,3208,0,4.58,1.0152,3182.5,23,1.0,53,8,2,851,0.002609,0.0439,79.5848,42,23.6,0.027,0.0103,2,0,0,0,0.108108,0.015625,37,0.8555,3.1895,0.4148,27,7,19,803,1287,524
44,4983,3134,3,5,3,1.9155,2,16.5,6,3108,4.57,0.9862,3177.9,26,1.0,54,3,2,881,0.002478,0.0362,87.8378,43,22.5,0.0242,0.0082,1,0,0,0,0.075658,0.015625,37,0.7935,3.2488,0.4161,26,7,21,770,1257,525
45,4982,3154,2,5,3,1.8914,2,16.5,11,3130,4.61,0.9932,3175.6,24,1.0,52,6,8,936,0.00237,0.0425,68.8694,44,23.2,0.023,0.0089,1,1,0,0,0.065359,0.015625,38,0.7609,3.3141,0.4157,24,7,21,872,1211,512
46,4979,3198,1,4,1,1.8824,2,16.8,3193,0,4.54,1.0081,3178.3,11,1.0,51,2,3,876,0.002254,0.0435,38.1944,45,23.6,0.0242,0.0088,0,0,0,0,0.070234,0.015625,36,0.7775,3.3476,0.4161,24,5,22,801,1310,526
47,4976,3190,0,0,3,1.8752,2,16.7,3194,0,4.57,1.0053,3180.1,3,1.0,49,0,2,861,0.002244,0.0415,12.8755,46,25.5,0.0247,0.0091,0,0,0,0,0.078838,0.015625,35,0.8018,3.3932,0.4174,23,4,22,783,1316,516
48,4973,3141,4,4,3,1.9161,1,16.3,12,3129,4.57,0.9889,3176.4,12,1.0,53,6,2,916,0.002204,0.0417,43.4783,47,24.5,0.0204,0.0091,0,0,0,0,0.086806,0.015625,35,0.82,3.4557,0.4185,23,4,26,806,1244,513
49,4971,3209,2,5,1,1.9167,1,16.3,3217,0,4.64,1.0153,3181.5,13,1.0,54,2,1,933,0.002141,0.0386,46.9314,48,24.9,0.0218,0.0095,1,0,0,0,0.122807,0.015625,35,0.8728,3.5785,0.4207,22,4,28,798,1294,505
50,4969,3111,3,5,1,1.9626,2,16.3,15,3091,4.54,0.9799,3174.8,20,1.0,57,8,5,980,0.002144,0.0423,64.4068,49,23.6,0.021,0.0084,1,0,0,0,0.068404,0.015625,36,0.7716,3.6469,0.4218,24,5,28,751,1259,509
51,4962,3216,2,4,3,1.9359,2,16.2,3223,0,4.74,1.0183,3180.9,16,1.0,56,2,3,981,0.002155,0.0444,52.6316,50,24.9,0.0213,0.0091,0,0,0,0,0.079365,0.015625,37,0.8031,3.7041,0.4227,21,5,30,819,1291,525
52,4957,3209,2,4,1,1.9129,2,16.2,3199,0,4.62,1.0111,3184.6,21,1.0,59,7,4,1024,0.002107,0.0523,52.1692,51,24.6,0.0191,0.0086,0,0,0,0,0.09593,0.015625,40,0.8371,3.8,0.4221,22,5,32,803,1334,513
53,4954,3232,1,3,3,1.9632,2,16.3,3241,0,4.7,1.0205,3191.5,16,1.0,55,2,6,994,0.001976,0.0394,43.2277,52,24.9,0.0214,0.008,0,0,0,0,0.08169,0.015625,41,0.8087,3.8535,0.4218,20,3,32,835,1292,510
54,4951,3119,1,5,1,1.9749,2,16.3,16,3103,4.55,0.9794,3184.6,16,1.0,56,4,3,992,0.001976,0.0372,55.9441,53,24.5,0.0199,0.0077,1,0,0,0,0.077703,0.015625,38,0.7989,3.9312,0.4206,20,4,32,819,1241,475
55,4949,3170,0,0,1,1.9792,2,16.3,8,3162,4.58,0.9959,3183.2,8,1.0,53,0,3,975,0.001883,0.0495,27.7778,54,26.5,0.0212,0.0098,0,2,0,0,0.09571,0.015625,36,0.8367,4.0269,0.4204,20,4,29,808,1300,477
56,4947,3197,2,5,1,1.9639,1,16.3,3195,0,4.63,1.007,3185.6,13,1.0,52,4,5,966,0.001994,0.0459,37.415,55,27.2,0.0221,0.0084,1,1,0,0,0.085246,0.015625,35,0.8167,4.0892,0.4202,20,3,29,817,1260,515
57,4945,3183,2,5,0,1.9235,1,16.2,9,3174,4.64,0.9993,3185.3,9,1.0,52,2,2,962,0.001918,0.0447,31.9149,56,27.9,0.0223,0.009,1,0,0,0,0.075601,0.015625,35,0.7933,4.1511,0.4203,20,3,29,789,1206,533
58,4937,3088,1,3,1,1.9077,2,16.2,0,3084,4.52,0.9723,3176.1,4,1.0,51,3,4,956,0.001795,0.0438,15.5039,57,29.1,0.0217,0.0076,0,0,0,0,0.069343,0.015625,36,0.7747,4.1985,0.42,19,4,28,796,1192,508
59,4931,3154,0,0,0,1.9341,2,16.1,0,3154,4.53,0.9937,3174.0,0,1.0,49,0,2,920,0.001742,0.0407,0.0,58,31.1,0.0233,0.0094,0,0,0,0,0.077778,0.015625,36,0.7991,4.2541,0.42,19,3,27,819,1267,470
60,4925,3061,0,0,0,1.8801,1,16.0,2,3059,4.52,0.9677,3163.2,2,1.0,46,2,5,917,0.001639,0.0508,4.065,59,33.7,0.0256,0.0094,0,0,0,0,0.089844,0.015625,34,0.8261,4.3244,0.4217,18,3,25,761,1289,474
61,4923,3086,1,3,3,1.8424,1,16.0,0,3086,4.57,0.9779,3155.8,0,1.0,46,1,1,862,0.001847,0.0437,0.0,60,33.4,0.0231,0.0095,0,0,0,0,0.071429,0.015625,31,0.7812,4.376,0.4227,18,3,25,831,1189,454
62,4918,3118,1,3,3,1.9061,1,16.0,4,3114,4.55,0.9891,3152.2,4,1.0,46,3,3,881,0.001928,0.0396,14.8148,61,34.2,0.0226,0.0092,0,0,0,0,0.07554,0.015625,32,0.7932,4.4407,0.4236,19,3,24,799,1241,508
63,4914,3078,1,3,1,1.987,2,15.9,6,3072,4.47,0.9786,3145.2,6,1.0,46,2,2,878,0.001694,0.0467,19.9203,62,35.0,0.023,0.01,0,1,0,0,0.081712,0.015625,32,0.8088,4.503,0.4247,20,3,23,732,1257,511
64,4913,3042,0,0,1,1.9952,2,15.9,0,3042,4.47,0.9702,3135.3,0,1.0,45,0,1,848,0.001699,0.0456,0.0,63,36.6,0.0249,0.0083,0,0,0,0,0.078838,0.015625,32,0.8018,4.5694,0.4268,20,3,22,752,1231,496
65,4912,3164,0,0,0,1.9938,1,15.9,3185,0,4.55,1.0143,3140.1,0,1.0,45,0,0,832,0.00159,0.0421,0.0,64,37.6,0.0247,0.01,0,0,0,0,0.095785,0.015625,31,0.8369,4.6498,0.4291,20,3,22,800,1219,533
66,4909,3131,1,5,3,1.9749,1,15.9,0,3126,4.52,0.9974,3139.2,5,1.0,44,1,2,854,0.001601,0.0388,19.8413,65,39.2,0.027,0.0096,1,0,0,0,0.089147,0.015625,32,0.8247,4.7002,0.4307,18,3,23,787,1251,499
67,4908,3172,0,0,3,1.9103,1,15.9,3210,0,4.7,1.0204,3146.0,0,1.0,43,0,1,812,0.001723,0.0576,0.0,66,40.0,0.0267,0.0121,0,1,0,0,0.09465,0.015625,30,0.8349,4.7743,0.4326,18,3,22,798,1284,534
68,4906,3127,2,5,3,1.864,1,15.9,1,3121,4.5,0.9945,3144.1,6,1.0,45,3,1,847,0.001539,0.0425,19.8413,67,39.2,0.0249,0.0104,1,0,0,0,0.100386,0.015625,31,0.8444,4.8747,0.4349,18,3,24,754,1286,511
69,4905,3113,1,5,3,1.8923,1,15.9,0,3103,4.59,0.991,3141.2,10,1.0,46,1,0,861,0.0017,0.0417,35.5872,68,39.3,0.026,0.0089,1,0,0,0,0.09375,0.015625,31,0.8333,4.9545,0.4366,18,3,25,825,1196,535
70,4905,3094,0,0,3,1.9078,2,15.8,0,3084,4.57,0.9864,3136.7,10,1.0,46,0,0,861,0.001705,0.0476,37.037,69,40.3,0.0246,0.0107,0,0,0,0,0.087912,0.015625,31,0.8223,4.9948,0.4387,18,3,25,748,1236,516
71,4905,3120,0,0,3,1.8164,1,15.9,1,3110,4.59,0.9952,3135.1,10,1.0,45,1,2,870,0.001613,0.0438,33.9623,70,42.0,0.0251,0.0094,0,0,0,0,0.083942,0.015625,31,0.8139,5.0532,0.4408,17,3,25,822,1190,497
72,4904,3184,2,4,3,1.569,1,15.9,3200,0,4.67,1.0224,3142.5,13,1.0,48,4,1,880,0.001786,0.0451,46.2633,71,40.4,0.0243,0.0091,0,0,0,0,0.097222,0.015625,30,0.8393,5.1192,0.4433,19,3,26,832,1230,525
73,4904,3092,2,5,3,1.8256,1,15.9,4,3078,4.54,0.9854,3137.7,14,1.0,51,5,2,909,0.00186,0.0465,47.9452,72,38.1,0.022,0.0091,1,0,0,0,0.086379,0.015625,33,0.8191,5.1823,0.4449,19,4,28,811,1238,485
74,4903,3171,0,0,3,1.9587,2,15.9,3191,0,4.72,1.0202,3144.4,17,1.0,53,8,6,960,0.001658,0.0373,52.2876,73,37.6,0.0203,0.008,0,0,0,0,0.068323,0.015625,36,0.7713,5.2351,0.4455,17,7,29,805,1364,468
75,4902,3094,0,0,3,1.9837,1,15.9,8,3086,4.56,0.9855,3139.6,8,1.0,54,4,3,958,0.001576,0.0423,23.3333,74,37.9,0.0215,0.0087,0,0,0,0,0.081433,0.015625,35,0.8081,5.3003,0.4469,19,6,29,792,1205,539
76,4900,3125,1,4,3,1.9877,1,15.8,3,3122,4.64,0.9958,3138.2,3,1.0,52,1,3,953,0.001631,0.038,9.772,75,40.2,0.0207,0.0098,0,0,0,0,0.079114,0.015625,35,0.8025,5.3794,0.4483,19,4,29,832,1218,528
77,4899,3068,0,0,3,1.997,1,15.9,0,3068,4.58,0.9797,3131.5,0,1.0,50,0,2,931,0.00152,0.0379,0.0,76,42.8,0.0231,0.0087,0,0,0,0,0.082759,0.015625,32,0.8112,5.4449,0.4498,18,3,29,797,1289,493
78,4898,3101,4,5,1,1.9964,1,15.8,17,3084,4.52,0.9912,3128.6,17,1.0,53,7,4,999,0.001568,0.0379,58.3658,77,41.2,0.0216,0.0079,1,0,0,0,0.102273,0.015625,37,0.8472,5.479,0.4504,20,4,29,768,1268,490
79,4897,3135,0,0,3,1.9982,1,15.8,3134,0,4.57,1.0024,3129.4,3,1.0,53,0,0,975,0.001443,0.0374,10.4895,78,42.2,0.0197,0.0088,0,0,0,0,0.105442,0.015625,33,0.8518,5.547,0.4517,20,4,29,825,1210,501
80,4896,3116,1,3,3,1.9641,1,15.9,5,3111,4.52,0.9961,3128.1,5,1.0,53,3,3,1005,0.001456,0.0473,10.5263,79,43.2,0.022,0.0085,0,0,0,0,0.097973,0.015625,34,0.8405,5.5909,0.4525,19,4,30,779,1271,502
81,4896,3055,2,5,3,1.9439,1,15.8,6,3044,4.57,0.9788,3121.2,11,1.0,55,2,0,1003,0.001385,0.0394,39.8551,80,42.5,0.0198,0.0077,1,0,0,0,0.086022,0.015625,35,0.8184,5.616,0.4531,20,4,31,782,1202,480
82,4896,3082,1,5,3,1.9334,2,16.0,3,3074,4.49,0.9886,3117.4,8,1.0,55,1,1,1014,0.001524,0.0475,27.972,81,42.1,0.0213,0.0086,1,0,0,0,0.064407,0.015625,35,0.7574,5.6703,0.4534,20,4,31,801,1221,463
83,4895,3179,0,0,3,1.9629,2,15.8,3219,0,4.62,1.0317,3127.9,8,1.0,56,5,4,1031,0.001301,0.0404,25.641,82,42.2,0.0201,0.0082,0,0,0,0,0.074534,0.015625,37,0.7904,5.7386,0.4541,20,5,31,795,1273,518
84,4895,3175,2,5,3,1.962,1,16.1,3197,0,4.66,1.0237,3135.7,13,1.0,59,6,3,1054,0.001436,0.0312,38.2353,83,40.6,0.0197,0.0064,1,0,0,0,0.082386,0.015625,39,0.8103,5.7926,0.4545,20,5,34,823,1256,525
85,4894,3087,2,5,3,1.9727,1,15.9,12,3071,4.55,0.9859,3131.1,16,1.0,62,6,3,1098,0.001512,0.0359,45.7143,84,39.5,0.0183,0.0066,1,0,0,0,0.082873,0.015625,40,0.8115,5.8423,0.4543,21,6,35,769,1179,509
86,4893,3048,1,5,3,1.9924,2,15.9,8,3035,4.49,0.9759,3123.1,13,1.0,60,1,3,1109,0.00157,0.0317,35.7143,85,41.6,0.0191,0.0068,1,0,0,0,0.086455,0.015625,39,0.8193,5.8855,0.4542,19,6,35,761,1201,535
87,4893,3093,1,5,3,1.9794,2,16.0,9,3084,4.6,0.9913,3120.3,9,1.0,60,1,1,1095,0.001497,0.0496,24.1692,86,42.5,0.0196,0.0098,1,0,0,0,0.078717,0.015625,37,0.8015,5.9555,0.4542,19,6,35,772,1255,505
88,4891,3124,1,5,3,1.9849,2,15.9,3117,0,4.65,1.0019,3120.9,10,1.0,62,6,4,1110,0.00152,0.0333,28.9855,87,40.7,0.0183,0.0067,1,1,0,0,0.072222,0.015625,36,0.7837,6.0083,0.4539,21,5,36,834,1206,487
89,4890,3128,0,0,3,1.9937,2,15.8,3133,0,4.61,1.0049,3122.5,5,1.0,60,0,2,1102,0.001339,0.0385,15.4321,88,43.1,0.0181,0.0072,0,1,0,0,0.091716,0.015625,36,0.8296,6.0615,0.454,20,5,35,812,1223,510
90,4887,3160,2,5,3,1.9747,1,15.9,3176,0,4.71,1.0184,3128.6,10,1.0,60,2,2,1113,0.001305,0.0322,29.9401,89,42.5,0.0196,0.0072,2,0,0,0,0.105263,0.015625,36,0.8516,6.1083,0.4541,20,4,36,790,1319,458
91,4886,3185,2,5,3,1.9857,1,15.9,3197,0,4.67,1.0243,3136.6,16,1.0,62,5,3,1160,0.001427,0.0399,44.8718,90,42.0,0.0171,0.0075,1,0,0,0,0.116564,0.015625,38,0.866,6.1543,0.4547,21,4,37,756,1291,549
92,4882,3084,1,3,1,1.9778,2,15.8,6,3073,4.55,0.9848,3131.6,11,1.0,61,2,3,1145,0.001401,0.039,34.375,91,43.6,0.0194,0.0086,0,0,0,0,0.081081,0.015625,37,0.8073,6.1933,0.4548,21,4,36,779,1246,490
93,4879,3177,1,4,1,1.9904,2,15.8,3200,0,4.79,1.0214,3138.7,6,1.0,62,1,0,1129,0.00126,0.0301,16.9014,92,43.8,0.0178,0.0068,0,0,0,0,0.092896,0.015625,36,0.8318,6.2507,0.4552,22,4,36,834,1222,515
94,4877,3102,0,0,1,1.997,2,15.8,3,3099,4.59,0.9894,3135.2,3,1.0,60,0,2,1110,0.001227,0.0327,9.2025,93,46.1,0.0172,0.0071,0,0,0,0,0.080357,0.015625,36,0.8056,6.3102,0.4553,21,4,35,784,1292,492
95,4875,3148,1,3,0,1.981,1,15.7,3146,0,4.64,1.0048,3136.8,6,1.0,58,2,4,1115,0.00109,0.0386,14.2857,94,46.9,0.0192,0.0084,0,0,0,0,0.07989,0.015625,37,0.8044,6.3516,0.4554,20,3,35,867,1281,448
96,4872,3029,1,5,0,1.9656,1,15.8,4,3020,4.59,0.9688,3126.5,9,1.0,57,3,4,1087,0.001352,0.0439,22.7273,95,48.6,0.0197,0.0089,1,1,0,0,0.062696,0.015625,36,0.7508,6.4143,0.4547,19,3,35,762,1251,478
97,4868,3088,1,3,1,1.9337,2,15.8,5,3083,4.52,0.9888,3122.9,5,1.0,57,3,3,1085,0.001267,0.0355,9.1185,96,48.5,0.018,0.0078,0,1,0,0,0.079882,0.015625,38,0.8044,6.4764,0.4546,20,3,34,785,1197,500
98,4866,3062,0,0,3,1.944,2,15.6,6,3056,4.51,0.9823,3117.1,6,1.0,55,3,5,1076,0.00105,0.0402,18.9274,97,49.4,0.019,0.0071,0,0,0,0,0.058824,0.015625,38,0.7344,6.529,0.4541,18,4,33,771,1201,544
